GeneID	chr_target	start_target	end_target	chr_query	start_query	end_query
ENSG00000152133	chr2	37064451	37119244	NC_071391_1	135688450	155693704
ENSG00000055332	chr2	37079210	37177522	NC_071391_1	135649631	155681136
ENSG00000138068	chr2	37147820	37216598	NC_071391_1	135617694	155636104
ENSG00000218739	chr2	37176488	37236193	NC_071391_1	135606576	155608276
ENSG00000115816	chr2	37181612	37251596	NC_071391_1	135586340	155606539
ENSG00000003509	chr2	37211631	37273403	NC_071391_1	135572921	155586198
ENSG00000115825	chr2	37230502	37344833	NC_071391_1	135514619	155568589
ENSG00000115828	chr2	37322827	37393322	NC_071391_1	135460671	155486106
ENSG00000163171	chr2	37621882	37758468	NC_071391_1	135278433	155279197
ENSG00000115841	chr2	37903187	38087142	NC_071391_1	134995950	155042032
ENSG00000138061	chr2	38046973	38129902	NC_071391_1	134953702	154958197
ENSG00000119787	chr2	38273954	38397285	NC_071391_1	134792846	154816698
ENSG00000143889	chr2	38541969	38623586	NC_071391_1	109150658	129180391
ENSG00000143891	chr2	38646081	38761237	NC_071391_1	109238882	129287655
ENSG00000115875	chr2	38723599	38771494	NC_071391_1	109298526	129302988
ENSG00000152147	chr2	38731534	38805002	NC_071391_1	109325051	129327338
ENSG00000163214	chr2	38777729	38895934	NC_071391_1	109339421	129389684
ENSG00000188010	chr2	38855962	38949072	NC_071391_1	109393940	129398768
ENSG00000214694	chr2	38869875	38995454	NC_071391_1	109432308	129477689
ENSG00000115904	chr2	38961549	39144345	NC_071391_1	109487478	129595093
ENSG00000205111	chr2	39155646	39249588	NC_071391_1	109644578	129660350
ENSG00000011566	chr2	39229266	39457301	NC_071391_1	109670672	129795399
ENSG00000152154	chr2	39644982	39737963	NC_071391_1	109957651	130001648
ENSG00000138050	chr2	39716060	39799267	NC_071391_1	110017644	130052298
ENSG00000183023	chr2	40077270	40631053	NC_071391_1	110315946	130584745
ENSG00000162878	chr2	42028021	42078517	NC_071391_1	111694140	131702923
ENSG00000143924	chr2	42149353	42352548	NC_071391_1	111856563	131936542
ENSG00000115944	chr2	42313546	42445088	NC_071391_1	111954140	131962185
ENSG00000171126	chr2	42422017	42513982	NC_071391_1	112022124	132049808
ENSG00000057935	chr2	42474569	42776947	NC_071391_1	112084987	132235120
ENSG00000162881	chr2	42742481	42784261	NC_071391_1	112250668	132251856
ENSG00000162882	chr2	42747089	42812593	NC_071391_1	112254550	132267758
ENSG00000152518	chr2	43202402	43246606	NC_071391_1	112581001	132583014
ENSG00000115970	chr2	43210851	43616038	NC_071391_1	112587613	132867100
ENSG00000152527	chr2	43617260	43787987	NC_071391_1	112898432	132986097
ENSG00000223658	chr2	43655151	43696429	NC_071400_1	19505976	39506932
ENSG00000138036	chr2	43754039	43830010	NC_071391_1	112996142	133016540
ENSG00000138075	chr2	43792472	43858865	NC_071391_1	113030249	133053272
ENSG00000143921	chr2	43811942	43902988	NC_071391_1	113053662	133070359
ENSG00000138095	chr2	43866224	44016226	NC_071391_1	113122684	133176255
ENSG00000138032	chr2	44147969	44264384	NC_071391_1	113337267	133358108
ENSG00000138079	chr2	44255458	44341494	NC_071391_1	113386664	133416990
ENSG00000138078	chr2	44296281	44381862	NC_071391_1	113417699	133447786
ENSG00000143919	chr2	44341947	44792592	NC_071391_1	113450059	133783311
ENSG00000138083	chr2	44921702	44966071	NC_071391_1	113927336	133930113
ENSG00000170577	chr2	44985182	45029452	NC_071391_1	113978688	133981752
ENSG00000068784	chr2	45368680	45632165	NC_071391_1	114296671	134471457
ENSG00000171132	chr2	45631345	46207990	NC_071391_1	114804886	134974198
ENSG00000116016	chr2	46273667	46406697	NC_071391_1	115105586	135141465
ENSG00000250565	chr2	46470750	46562577	NC_071391_1	115246801	135247481
ENSG00000119729	chr2	46521806	46604688	NC_071391_1	115264324	135300545
ENSG00000151665	chr2	46560937	46637055	NC_071391_1	115300957	135320225
ENSG00000119878	chr2	46596416	46650176	NC_071391_1	115322381	135329735
ENSG00000171150	chr2	46678952	46800245	NC_071391_1	115445586	135447196
ENSG00000180398	chr2	46881870	46961855	NC_071391_1	115555229	135581298
ENSG00000068724	chr2	46896157	47096137	NC_071391_1	115581177	135692253
ENSG00000239605	chr2	47025538	47175308	NC_071391_1	115701575	135738206
ENSG00000143933	chr2	47140083	47196921	NC_071393_1	117596830	137417582
ENSG00000119888	chr2	47325158	47407601	NC_071391_1	115924136	135939060
ENSG00000095002	chr2	47383067	47683146	NC_071391_1	115954682	136011947
ENSG00000184261	chr2	47489290	47590985	NC_071391_1	116045804	136084072
ENSG00000116062	chr2	47675530	47830063	NC_071391_1	116180987	136202082
ENSG00000138081	chr2	47769316	47926498	NC_071391_1	116203326	136285816
ENSG00000170802	chr2	48294637	48399295	NC_071391_1	116618283	136641407
ENSG00000162869	chr2	48420598	48535391	NC_071391_1	116672284	136732793
ENSG00000243244	chr2	48509383	48618513	NC_071391_1	116779078	136794007
ENSG00000242441	chr2	48597798	48753148	NC_071391_1	116815809	136846343
ENSG00000138039	chr2	48666774	48775730	NC_071391_1	116855938	136888231
ENSG00000170820	chr2	48942157	49174527	NC_071391_1	117057193	137105636
ENSG00000179915	chr2	49898503	51245575	NC_071391_1	117829001	138894016
ENSG00000115239	chr2	53512672	53880160	NC_071391_1	120690115	140755753
ENSG00000143942	chr2	53747804	53795196	NC_071391_1	120762287	140772648
ENSG00000068912	chr2	53767044	53838819	NC_071391_1	120776752	140801637
ENSG00000119737	chr2	53832912	53879967	NC_071391_1	120820448	140822070
ENSG00000068878	chr2	53844069	53990993	NC_071391_1	120832109	140920011
ENSG00000170634	chr2	53950838	54325300	NC_071391_1	120959183	141118088
ENSG00000170634	chr2	53950838	54325300	NC_071394_1	100805867	120805914
ENSG00000177994	chr2	54310034	54403742	NC_071391_1	121134674	141162867
ENSG00000115306	chr2	54436317	54691446	NC_071391_1	121303447	141436752
ENSG00000214595	chr2	54703499	54992025	NC_071391_1	121466690	141683295
ENSG00000115310	chr2	54952187	55132621	NC_071391_1	121686314	141760009
ENSG00000162994	chr2	55152547	55252563	NC_071391_1	121870206	141901388
ENSG00000143947	chr2	55211903	55255853	NC_071395_1	61216463	81216933
ENSG00000085760	chr2	55216595	55289347	NC_071391_1	121910521	141931906
ENSG00000115355	chr2	55267842	55439895	NC_071391_1	121952346	142073717
ENSG00000163001	chr2	55499604	55565079	NC_071391_1	122144795	142173012
ENSG00000275052	chr2	55527292	55638880	NC_071391_1	122177970	142227600
ENSG00000138035	chr2	55614061	55713863	NC_071391_1	122234397	142280018
ENSG00000115380	chr2	55845967	55944139	NC_071391_1	122383092	142398774
ENSG00000055813	chr2	56163990	56406172	NC_071391_1	122651759	142816170
ENSG00000028116	chr2	57887629	58179920	NC_071391_1	123874923	143962001
ENSG00000115392	chr2	58139243	58261372	NC_071391_1	123962076	144022163
ENSG00000119866	chr2	60430520	60574467	NC_071391_1	125886708	145981810
ENSG00000115421	chr2	60736253	60822086	NC_071391_1	126138536	146165402
ENSG00000162924	chr2	60861521	60951612	NC_071391_1	126251136	146273447
ENSG00000162927	chr2	60920222	61038259	NC_071391_1	126284016	146338597
ENSG00000162928	chr2	60997225	61071990	NC_071391_1	126341827	146356795
ENSG00000162929	chr2	61045871	61158034	NC_071391_1	126376743	146432194
ENSG00000237651	chr2	61125068	61184828	NC_071391_1	126458223	146459828
ENSG00000115464	chr2	61167463	61491087	NC_071391_1	126482319	146704538
ENSG00000082898	chr2	61456032	61558741	NC_071391_1	126725638	146764177
ENSG00000170264	chr2	61804848	61874143	NC_071391_1	126960996	146973495
ENSG00000115484	chr2	61848085	61908671	NC_071391_1	126988906	147002892
ENSG00000173163	chr2	61868724	62167247	NC_071391_1	127011314	147110372
ENSG00000170340	chr2	62176115	62244731	NC_071391_1	127195702	147196895
ENSG00000186889	chr2	62480218	62531894	NC_071391_1	127389316	147394505
ENSG00000115504	chr2	62653851	63066487	NC_071391_1	127542539	147879136
ENSG00000115507	chr2	63030057	63077836	NC_071391_1	127886460	147889691
ENSG00000143951	chr2	63099559	63847843	NC_071391_1	127928222	148160410
ENSG00000014641	chr2	63568609	63627197	NC_071391_1	128246816	148259305
ENSG00000169764	chr2	63820952	63911562	NC_071391_1	128480587	148490390
ENSG00000143952	chr2	63872146	64039428	NC_071391_1	128492626	148566042
ENSG00000197329	chr2	64072652	64164420	NC_071391_1	128648212	148658635
ENSG00000119862	chr2	64433969	64481381	NC_071391_1	128952495	148956505
ENSG00000119844	chr2	64504305	64613005	NC_071391_1	129037390	149073873
ENSG00000179833	chr2	64611621	64771005	NC_071391_1	129112565	149113509
ENSG00000115902	chr2	64968477	65043865	NC_071391_1	129394204	149418899
ENSG00000011523	chr2	65036366	65107004	NC_071391_1	129459197	149470081
ENSG00000138069	chr2	65050696	65150331	NC_071391_1	129475776	149490696
ENSG00000138071	chr2	65207788	65291253	NC_071391_1	129588756	149618615
ENSG00000198369	chr2	65290851	65452637	NC_071391_1	129655100	149680610
ENSG00000143995	chr2	66413452	66593869	NC_071391_1	130621339	150747696
ENSG00000143971	chr2	67377322	67432089	NC_071391_1	131463586	151475585
ENSG00000197223	chr2	68021130	68130948	NC_071391_1	132014246	152023749
ENSG00000243667	chr2	68102936	68177549	NC_071391_1	132072550	152093803
ENSG00000115946	chr2	68137888	68196238	NC_071391_1	132094323	152101329
ENSG00000221823	chr2	68158857	68276237	NC_071391_1	132105820	152128671
ENSG00000119865	chr2	68264171	68340051	NC_071391_1	132191496	152214572
ENSG00000115956	chr2	68345282	68417453	NC_071391_1	132246073	152271821
ENSG00000204923	chr2	68439422	68487294	NC_071391_1	132305153	152306085
ENSG00000169621	chr2	68447572	68675862	NC_071391_1	132308450	152394742
ENSG00000169618	chr2	68623579	68678251	NC_071391_1	132433649	152441143
ENSG00000163219	chr2	68659601	68846833	NC_071391_1	106986216	127065208
ENSG00000163217	chr2	68840909	68891397	NC_071391_1	107099356	127105510
ENSG00000183607	chr2	68925232	68972893	NC_071391_1	107160691	127165203
ENSG00000169605	chr2	68954573	69000980	NC_071391_1	107186790	127189805
ENSG00000169604	chr2	68993176	69269327	NC_071391_1	107222866	127447245
ENSG00000198380	chr2	69299780	69407250	NC_071391_1	107522362	127567297
ENSG00000169599	chr2	69376113	69457628	NC_071391_1	107586580	127605288
ENSG00000115977	chr2	69437997	69694349	NC_071391_1	107626052	127788004
ENSG00000196975	chr2	69624425	69847112	NC_071391_1	107898780	127928464
ENSG00000087338	chr2	69809660	69901384	NC_071391_1	107948676	127987960
ENSG00000124380	chr2	69873956	69925575	NC_071391_1	107996245	128005114
ENSG00000059728	chr2	69877688	69962945	NC_071391_1	108017083	128037396
ENSG00000244617	chr2	69940089	69981631	NC_071391_1	108058051	128058827
ENSG00000169564	chr2	70067477	70109203	NC_071391_1	108170019	128171089
ENSG00000115998	chr2	70129885	70268615	NC_071391_1	108221485	128245199
ENSG00000116001	chr2	70189444	70268660	NC_071391_1	108269104	128298606
ENSG00000116005	chr2	70237386	70301185	NC_071391_1	108307490	128319151
ENSG00000143977	chr2	70261362	70313740	NC_071391_1	108322414	128329055
ENSG00000035141	chr2	70275975	70322090	NC_071391_1	108331736	128335325
ENSG00000163235	chr2	70427284	70574193	NC_071391_1	108479958	128495549
ENSG00000075340	chr2	70587618	70788225	NC_071391_1	134558951	154596088
ENSG00000183733	chr2	70757310	70810643	NC_071391_1	134475278	154480332
ENSG00000152672	chr2	70788643	70840599	NC_071391_1	134456156	154465587
ENSG00000116031	chr2	70810211	70855816	NC_071391_1	134444924	154449522
ENSG00000116035	chr2	70880576	70985373	NC_071391_1	134375303	154401001
ENSG00000116039	chr2	70915900	70985431	NC_071391_1	134349172	154372444
ENSG00000258881	chr2	70919318	71015336	NC_071391_1	134331513	154336610
ENSG00000144031	chr2	70958380	71005499	NC_071391_1	134340202	154345887
ENSG00000144043	chr2	70965942	71014873	NC_071391_1	134331513	154336898
ENSG00000124357	chr2	71044344	71099808	NC_071391_1	134302611	154309639
ENSG00000124370	chr2	71089684	71150239	NC_071396_1	17049493	37054830
ENSG00000124383	chr2	71110632	71170101	NC_071396_1	17029214	37042712
ENSG00000124374	chr2	71162738	71247103	NC_071391_1	134290402	154293961
ENSG00000075292	chr2	71256561	71455069	NC_071391_1	134091829	154149615
ENSG00000135636	chr2	71433561	71706763	NC_071391_1	133922893	154068514
ENSG00000003137	chr2	72109238	72167862	NC_071391_1	133444635	153459790
ENSG00000144036	chr2	72155984	72846041	NC_071391_1	132873854	153414458
ENSG00000116096	chr2	72867382	72912158	NC_071391_1	132831371	152834485
ENSG00000135638	chr2	72896260	72956071	NC_071391_1	132788856	152803577
ENSG00000144040	chr2	72922036	73095619	NC_071391_1	132680260	152778122
ENSG00000135631	chr2	73053382	73176721	NC_071391_1	132643797	152676727
ENSG00000214513	chr2	73182574	73232513	NC_071391_1	132592296	152597530
ENSG00000135632	chr2	73194222	73247221	NC_071391_1	132578209	152589630
ENSG00000135617	chr2	73208010	73253239	NC_071391_1	132572148	152576114
ENSG00000135624	chr2	73213420	73273021	NC_071391_1	132551795	152565320
ENSG00000163013	chr2	73234682	73304478	NC_071391_1	132537017	152546265
ENSG00000135625	chr2	73270929	73313701	NC_071391_1	132514386	152516533
ENSG00000116127	chr2	73365758	73645166	NC_071391_1	106781494	126948229
ENSG00000144035	chr2	73620723	73662422	NC_071391_1	106766939	126767619
ENSG00000144034	chr2	73709104	73757400	NC_071391_1	106751533	126755259
ENSG00000144048	chr2	73742184	73800157	NC_071391_1	106721199	126728396
ENSG00000187833	chr2	73764189	73837147	NC_071391_1	106709329	126715902
ENSG00000124356	chr2	73808916	73893659	NC_071391_1	106680449	126702125
ENSG00000163017	chr2	73872314	73939865	NC_071391_1	106633274	126647521
ENSG00000114956	chr2	73906826	73978961	NC_071391_1	106593163	126624656
ENSG00000187605	chr2	73964910	74128176	NC_071391_1	106474143	126567816
ENSG00000163170	chr2	74115400	74167912	NC_071391_1	106436574	126448173
ENSG00000114978	chr2	74132528	74198898	NC_071391_1	106415969	126427208
ENSG00000065911	chr2	74166172	74237565	NC_071391_1	106384850	126398184
ENSG00000188687	chr2	74196242	74363414	NC_071391_1	106315217	126379157
ENSG00000204843	chr2	74341154	74412087	NC_071391_1	106248563	126266569
ENSG00000284308	chr2	74394176	74441619	NC_071391_1	106219700	126224945
ENSG00000005448	chr2	74401678	74445755	NC_071391_1	106215934	126219090
ENSG00000114993	chr2	74405835	74462422	NC_071391_1	106200963	126215394
ENSG00000115274	chr2	74435087	74477944	NC_071391_1	106191068	126193325
ENSG00000239779	chr2	74438400	74480891	NC_071391_1	106188273	126190333
ENSG00000115275	chr2	74441057	74485410	NC_071391_1	106184288	126187715
ENSG00000204822	chr2	74451982	74492687	NC_071391_1	106179272	126179812
ENSG00000135637	chr2	74451986	74503408	NC_071391_1	106171949	126178218
ENSG00000115282	chr2	74463073	74514559	NC_071391_1	106165073	126171692
ENSG00000179528	chr2	74477517	74523316	NC_071391_1	106159084	126160711
ENSG00000115289	chr2	74485043	74527695	NC_071391_1	106150211	126152553
ENSG00000115297	chr2	74493463	74537148	NC_071391_1	106142390	126143952
ENSG00000144045	chr2	74498131	74546281	NC_071391_1	106131819	126137815
ENSG00000115307	chr2	74506645	74549760	NC_071391_1	106127800	126130601
ENSG00000115317	chr2	74509725	74553332	NC_071391_1	106124511	126127422
ENSG00000115318	chr2	74512258	74575690	NC_071391_1	106111216	126123890
ENSG00000115325	chr2	74529026	74577551	NC_071391_1	106106456	126108818
ENSG00000159374	chr2	74537883	74668338	NC_071391_1	106045951	126104992
ENSG00000135622	chr2	74634228	74703853	NC_071391_1	106014718	126036217
ENSG00000159399	chr2	74814127	74913359	NC_071391_1	105823495	125879068
ENSG00000115350	chr2	74938643	74990128	NC_071391_1	105782638	125784424
ENSG00000115353	chr2	75026463	75219520	NC_071391_1	105635493	125703577
ENSG00000115363	chr2	75449302	75589722	NC_071391_1	105309834	125334454
ENSG00000115364	chr2	75626783	75710851	NC_071391_1	105214026	125220372
ENSG00000005436	chr2	75632000	75730985	NC_071391_1	105161260	125196335
ENSG00000176204	chr2	76727685	77613319	NC_071391_1	103582970	124288891
ENSG00000143954	chr2	79005686	79048505	NC_071391_1	102333690	122391537
ENSG00000172023	chr2	79065023	79108019		0	0
ENSG00000115386	chr2	79100362	79143409		0	0
ENSG00000172016	chr2	79137003	79179753	NC_071391_1	102333690	122336087
ENSG00000066032	chr2	79165231	80668861	NC_071391_1	100901804	121837965
ENSG00000162951	chr2	80268351	80324752	NC_071391_1	101251654	121253222
ENSG00000163541	chr2	84403528	84480045	NC_071391_1	97781045	117815827
ENSG00000115423	chr2	84496455	84839589	NC_071391_1	97512731	117752980
ENSG00000034510	chr2	84885656	84926671	NC_071391_1	97422677	117423050
ENSG00000176407	chr2	84951093	85079472	NC_071391_1	97261171	117291456
ENSG00000152284	chr2	85113392	85330387	NC_071391_1	97048802	117074585
ENSG00000152291	chr2	85298020	85348296	NC_071391_1	97029660	117034366
ENSG00000042445	chr2	85321955	85374531	NC_071391_1	97015089	117024268
ENSG00000115459	chr2	85334394	85411752	NC_071391_1	96985473	117004886
ENSG00000042493	chr2	85374753	85438432	NC_071391_1	96974825	116982089
ENSG00000152292	chr2	85398931	85457029	NC_071391_1	96932738	116939032
ENSG00000168906	chr2	85519168	85565281	NC_071391_1	96844190	116847333
ENSG00000115486	chr2	85524720	85581547	NC_071391_1	96830144	116839448
ENSG00000118640	chr2	85541562	85602031	NC_071391_1	96810931	116812462
ENSG00000168894	chr2	85575725	85617708	NC_071391_1	96796011	116797712
ENSG00000168890	chr2	85578547	85623196	NC_071391_1	96791830	116794784
ENSG00000168883	chr2	85582856	85669283	NC_071391_1	96753953	116782329
ENSG00000168887	chr2	85585254	85632066	NC_071391_1	96783828	116785644
ENSG00000168878	chr2	85637314	85688741	NC_071391_1	96738439	116746389
ENSG00000168874	chr2	85731344	85811383	NC_071391_1	96646979	116655134
ENSG00000115525	chr2	85817120	85925199	NC_071391_1	96526860	116577092
ENSG00000068654	chr2	86000216	86126155	NC_071391_1	96314569	116396883
ENSG00000132300	chr2	86086223	86162157	NC_071391_1	96286186	116314088
ENSG00000132305	chr2	86123932	86215472	NC_071391_1	96250115	116281163
ENSG00000132313	chr2	86179355	86233790	NC_071391_1	96228110	116232035
ENSG00000068615	chr2	86193993	86358083	NC_071391_1	96168589	116221893
ENSG00000115548	chr2	86420647	86512716	NC_071391_1	96016002	116065115
ENSG00000115561	chr2	86483430	86583479	NC_071391_1	95918446	115972398
ENSG00000239305	chr2	86583398	86643866	NC_071391_1	95890592	115898548
ENSG00000153561	chr2	86700291	86798041	NC_071391_1	95743978	115807918
ENSG00000153563	chr2	86764610	86828396	NC_071391_1	95720406	115724754
ENSG00000172116	chr2	86795339	86881924	NC_071391_1	95666528	115678672
ENSG00000187627	chr2	86887953	87033976	NC_071389_1	87729294	107762488
ENSG00000183281	chr2	86982559	87041852		0	0
ENSG00000125551	chr2	87728087	87779476		0	0
ENSG00000185304	chr2	87735960	87845952	NC_071389_1	87729294	107762488
ENSG00000172086	chr2	88007205	88084252	NC_071391_1	95634529	115635299
ENSG00000115593	chr2	88047825	88133384	NC_071391_1	95570163	115611149
ENSG00000163586	chr2	88102982	88148062	NC_071391_1	95549667	115555191
ENSG00000144115	chr2	88150295	88206636	NC_071389_1	86041501	106053891
